concept	facet	property	facet_property	cluster_label
dry riesling	production method	fermented	production method: fermented	249
cabernet sauvignon	production	fermented	production: fermented	249
red burgundy	production method	fermented	production method: fermented	249
cabernet franc	production method	fermented	production method: fermented	249
white burgundy	production method	fermented	production method: fermented	249
merlot	production method	fermented	production method: fermented	249
sancerre	production method	fermented	production method: fermented	249
riesling	making process	fermented	making process: fermented	249
chardonnay	production process	fermented in oak barrels	production process: fermented in oak barrels	249
texas wine	production method	fermented	production method: fermented	249
margaux	production method	fermented	production method: fermented	249
pinot blanc	production method	fermented in steel	production method: fermented in steel	249
merlot	production	fermented in oak barrels	production: fermented in oak barrels	249
dry riesling	production method	fermented in stainless steel	production method: fermented in stainless steel	249
chardonnay	production method	fermented	production method: fermented	249
medoc	production process	fermented in stainless steel	production process: fermented in stainless steel	249
white bordeaux	production method	fermented	production method: fermented	249
dessert wine	production method	fermented with sugar	production method: fermented with sugar	249
red table wine	type	fermented drink	type: fermented drink	249
red wine	type	fermented drink	type: fermented drink	249
muscadet	production method	fermented in oak	production method: fermented in oak	249
sancerre	production method	fermented in oak	production method: fermented in oak	249
pinot blanc	production method	fermented	production method: fermented	249
riesling	production method	fermented	production method: fermented	249
wine flavor	production method	fermented	production method: fermented	249
sweet wine	production method	fermented with sugar	production method: fermented with sugar	249
petite syrah	production method	fermented	production method: fermented	249
sweet riesling	processing	pasteurized	processing: pasteurized	249
french wine	production method	fermented in stainless steel tanks	production method: fermented in stainless steel tanks	249
cabernet sauvignon	making process	fermented in oak barrels	making process: fermented in oak barrels	249
chenin blanc	production method	fermented	production method: fermented	249
chenin blanc	processing	fermented	processing: fermented	249
riesling	processing	fermented	processing: fermented	249
chardonnay	method	fermented	method: fermented	249
sauvignon blanc	production	fermented in stainless steel	production: fermented in stainless steel	249
red bordeaux	production method	fermented	production method: fermented	249
white wine	making process	fermented	making process: fermented	249
white wine	processing	fermented	processing: fermented	249
merlot	production method	fermented in oak barrels	production method: fermented in oak barrels	249
cabernet sauvignon	production method	fermented in oak barrels	production method: fermented in oak barrels	249
sauvignon blanc	production method	fermented	production method: fermented	249
dry red wine	production method	fermented	production method: fermented	249
french wine	production method	fermented in oak barrels	production method: fermented in oak barrels	249
zinfandel	production method	fermented	production method: fermented	249
california wine	production method	fermented	production method: fermented	249
french wine	production process	aging	production process: aging	250
beaujolais	production method	short aging	production method: short aging	250
california wine	production process	aging	production process: aging	250
merlot	production process	aging	production process: aging	250
american wine	production method	aging	production method: aging	250
pinot noir	production process	aging	production process: aging	250
meritage	production process	aging	production process: aging	250
dessert wine	production process	aging	production process: aging	250
medoc	production process	aging	production process: aging	250
french wine	ageing process	oak barrels	ageing process: oak barrels	250
dry red wine	production process	aging	production process: aging	250
pauillac	production method	oak barrel ageing	production method: oak barrel ageing	250
bordeaux	ageing process	oak barrel ageing	ageing process: oak barrel ageing	250
italian wine	production method	aging	production method: aging	250
meritage	production process	aging process	production process: aging process	250
semillon	production method	aging	production method: aging	250
dry white wine	production process	aging	production process: aging	250
texas wine	production method	aging	production method: aging	250
dry wine	production method	aging	production method: aging	250
white bordeaux	production method	aging process	production method: aging process	250
red table wine	production process	aging	production process: aging	250
red bordeaux	production process	aging	production process: aging	250
bordeaux	production process	aging	production process: aging	250
table wine	production method	aging	production method: aging	250
bordeaux	production method	aging	production method: aging	250
sauterne	production method	aging	production method: aging	250
gamay	production method	aging	production method: aging	250
dessert wine	production method	aging	production method: aging	250
french wine	ageing process	cellar ageing	ageing process: cellar ageing	250
meritage	production method	aging	production method: aging	250
