facet_property	cluster_label
records: olympic record	533
records: world record	533
records: world records	533
record: world record	533
records: olympic records	533
record holders: world	533
record: national record	533
record: world	533
record: longest distance cleared	533
athletes: records	533
record: broken by top athletes	533
record: olympic record	533
goal: world record	533
record: kept by governing body	534
record: updated periodically	534
record: kept track of	534
level: olympic	535
history: olympic inclusion	535
olympic history: long history	535
record holders: olympic	535
record holders: usain bolt	535
record holder: galen rupp	535
record holder: mike powell	535
record holder: usain bolt	535
medal count: olympic	535
olympic appearance: 2014	535
olympic appearance: 1988	535
olympic event: true	535
international governing body: international swimming hall of fame	535
olympic appearance: 2002	535
athletes: world record holders	535
record: olympic	535
famous for: medal count	535
olympic recognition: recognized	535
regulations: restricted	536
regulation: subject to laws and regulations	536
regulation: no cars allowed	536
regulation: regulated by government	536
regulation: separate path	536
regulations: regulated by authorities	536
regulations: age restrictions	536
regulations: regulated	536
regulations: noise restrictions	536
regulations: licensing	536
regulations: licensed	536
regulations: restricted in some areas	536
regulations: subject to laws	536
regulations: licensing required	536
located at: playground	537
related to: playground	537
found in: recreation center	537
related to: amusement park	537
found in: amusement park	537
definition: one-to-one correspondence	538
characteristics: complementary	538
relation: mutually dependent	538
functions: complementarity	538
property: complementary	538
relation: complementary	538
impact: role model	539
importance: role model	539
reputation: role model	539
reputation: strong	539
reputation: professional	539
characteristics: diverse skills	540
requirements: technical skills	540
ability: excels in multiple areas	540
importance: technical skill	540
skilledness: requires skill	540
participant characteristics: skill level	540
requirements: technical skill	540
skilledness: requires practice	540
ability: exceptional	540
requirements: skill	540
depth: technical	540
applied to: skillset	540
importance: requires technique	540
physical aspect: requires precision	540
mental demands: high	541
physiological attributes: good cardiovascular health	541
requirements: good physical condition	541
importance: physical health	541
requirements: good physical fitness	541
physiological attributes: high level of physical fitness	541
physical demands: low	541
physical condition: fit	541
personal aspects: healthy lifestyle	541
description: balanced	541
mental demands: low	541
requirements: physical fitness	541
personal aspects: adequate rest	541
importance: requires overall athleticism	541
personal aspects: balanced diet	541
level of physical exertion: low	541
mental attributes: dedication	542
involves: dedication	542
requires: dedication	542
characteristics: dedication	542
requirements: dedication	542
reward: personal achievement	543
purpose: award	543
reward: bragging rights	543
recognition: award	543
reward: recognition	543
outcome: award given	543
rewards: trophy	543
rewards: achievement	543
rewards: praise	543
rewards: recognition	543
performance: award	543
reward: medal	543
reward: trophy	543
reward: award	543
awards: prizes	543
reward: prize	543
rider skills: control	544
rider skills: balance	544
rider skills: agility	544
rider skills: strength	544
skills: riding technique	544
rider characteristics: agility	544
rider skills: speed	544
rider skills: jumping	544
driver role: agility	544
rider characteristics: athletic	544
person: rider	545
rider characteristics: technical	545
rider type: experienced	545
rider characteristics: speed-oriented	545
rider characteristics: aggressive	545
rider: recreational	545
rider: professional	545
rider: amateur	545
rider characteristics: adventurous	545
related to: riding school	545
rider skill level: professional	545
rider skill level: intermediate	545
riding style: all-mountain	545
rider skill level: beginner	545
rider skill level: advanced	545
rider type: beginner	545
rider skill level: amateur	545
rider type: freestyle	545
person: jockey	545
rider type: adventurous	545
rider type: expert	545
concerns: overfishing	546
risks: avalanches	546
risks: marine life encounters	546
risks: shallow water blackout	546
risky aspects: shark attacks	546
risky aspects: decompression sickness	546
safety considerations: water hazards	546
risks: decompression sickness	546
risks: drowning	546
risks: bad weather	546
risks: shark attack	546
risky aspects: fatalities	547
risky aspect: injury risk	547
risk level: high	547
risky: involves high-speed crashes	547
risky: yes	547
risky aspects: injury risk	547
athletes involved: coaches	548
coach: motivational	548
coach: experienced	548
organizer: coach	548
leadership: coach	548
positions: coach	548
roles: coaches	548
individual: coach	548
roles: coach	548
roles: team captain	548
roles: mentor	548
leader: coach	548
role: coaches	548
members: coaches	548
role: coach	548
members: team manager	548
position: libero	549
role: competitor	549
role: competitors	549
role: contestant	549
competitors: opponent	549
competitors: rival	549
role: responsibilities	550
positions: serving	550
structure: roles	550
role: assigned tasks	550
function: standing	550
leadership: team leader	551
roles: member	551
role: leader	551
role: champions	551
organizer: leader	551
traits: leader	551
role: member	551
leader: captain	551
management: leader	551
structure: leader	551
leadership: captain	551
