facet_property	cluster_label
manufactured by: ram	2368
popular brands: ram	2368
brands: jeep	2368
brands: ram	2368
industry: manufactured by ram	2368
brand: ram	2368
procedures: route planning	2369
procedures: flight planning	2369
steps: flight planning	2369
planning: flight planning	2369
preparation: pre-flight inspection	2369
responsibilities: flight planning	2369
phases: flight planning	2369
operation: flight planning	2369
operations: flight planning	2369
process: flight planning	2369
methods: flight planning	2369
example of: flight plan	2369
duration: day	2370
time: in a minute	2370
duration: hour	2370
duration: daily	2370
duration: overnight	2370
duration: hourly	2370
timing: variable duration	2371
duration: variable	2371
timing: fixed duration	2371
duration: varying	2371
duration: variable time	2371
duration: conditional	2371
time: period	2372
time: hour	2372
time: interval	2372
time: duration	2372
features: duration	2372
time: minute	2372
duration: fixed time	2372
maintained by: registry office	2373
origin: registry system	2373
maintained by: registry	2373
managed by: registry authority	2373
equipment: ground handling	2374
operations: aircraft handling	2374
management: ground handlers	2374
services: ground handling	2374
management: ground handling	2374
infrastructure: ground handling	2374
operations: ground handling	2374
security: biometric screening	2375
infrastructure: airport security	2375
security measures: security screening	2375
security features: screening areas	2375
security measures: customs inspection	2375
operations: security screening	2375
security: screening	2375
safety: screening for weapons	2375
security measures: passport control	2375
physical characteristics: security checks	2375
security: security screening	2375
security measures: security checks	2375
function: security screening	2375
security measures: screening	2375
security: secure cargo handling	2375
security measures: biometric screening	2375
safety measures: screening for security	2375
regulations: security screening	2375
security features: screening	2375
security measures: screening for weapons	2375
security: checkpoints	2375
security features: security checkpoints	2375
security measures: bag screening	2376
security: bag checks	2376
security: x-ray screening	2376
security: baggage screening	2376
application: airport security	2376
security: bag screening	2376
security: baggage handling	2376
security: tsa screening	2376
facilities: security screening	2377
facilities: security checkpoint	2377
process: security check	2377
facilities: security checks	2377
security: security checks	2377
safety: security checks	2377
activities: security checks	2377
facilities: security check	2377
facilities: security scanners	2377
facilities: security checkpoints	2377
facilities: security	2377
services: security screening	2377
responsibilities: loading and unloading	2378
operations: loading and unloading	2378
loading and unloading: requires careful planning	2378
operation: loading and unloading	2378
equipment: offloading	2378
loading: carefully loaded to prevent damage	2378
loading method: lifting	2378
purpose: loading/unloading	2378
usage: loading and unloading	2378
purpose: loading and unloading	2378
functionality: loading/unloading	2378
unloading: carefully unloaded to prevent damage	2378
function: loading/unloading	2378
operation: loaded and unloaded	2378
function: loading and unloading	2378
operations: loading/unloading	2378
operational aspect: loading and unloading operations	2378
operations: loading and unloading vehicles	2378
loading: unloading goods	2378
operations: unloading products	2378
logistics: loading and unloading	2378
operation: loading/unloading	2378
purpose: temporary shelter	2379
used for: shelter	2379
purpose: providing shelter	2379
function: provides shelter	2379
purpose: provide shelter from weather	2379
purpose: shelter	2379
function: provide shelter	2379
purpose: provide shelter	2379
function: housing people	2379
purpose: provide accommodation	2379
function: providing shelter	2379
cabin: providing living space	2379
condition: abandoned	2380
condition: dirt	2380
condition: damaged	2380
condition: old	2380
condition: blocked	2380
condition: neglected	2380
condition: rocky	2380
conditions: rough	2380
condition: dirty	2380
condition: bad	2380
condition: occupied	2380
condition: soft	2380
condition: grass	2380
condition: overgrown	2380
condition: tented	2380
condition: bumpy	2380
condition: fair	2380
condition: rough	2380
condition: in disrepair	2380
surface texture: bumpy	2381
surface texture: rough	2381
surface condition: rough	2381
surface quality: rough	2381
surface texture: grippy	2381
surface texture: uneven	2381
surface condition: smooth	2381
surface quality: smooth	2381
surface texture: smooth	2381
example: address of a person	2382
examples: address	2382
example: address	2382
example: phone number	2382
revenue: tens of millions	2383
revenue: millions	2383
revenue: millions of dollars	2383
revenue: billions	2383
revenue: billions of dollars	2383
revenue: high	2383
services: in-flight meals	2384
features: in-flight entertainment	2384
revenue stream: in-flight sales	2384
services: in-flight meal	2384
service: self-service	2385
service: buffet	2385
food service: buffet	2385
food and drink: buffet	2385
service: buffet style	2385
food service: buffet style	2385
cuisine: buffet	2385
food service: à la carte	2385
serving style: buffet	2385
services offered: dinner	2386
services offered: tea	2386
services offered: coffee	2386
services offered: breakfast	2386
services: breakfast	2386
services offered: lunch	2386
used for: food and beverage service	2387
function: providing food and drink to train passengers	2387
food and beverage service: serving meals	2387
food and beverage service: serving drinks	2387
food service: serving meals	2387
services: lunch	2388
services: food vendors	2388
services: wait staff	2388
service: full service	2388
services: special dietary options	2388
services: restaurants	2388
services: meal delivery	2388
services: seating	2388
service: table service	2388
services: meal service	2388
services: dinner	2388
services: full meal service	2388
services: lost and found	2388
services: table service	2388
services: dining experience	2388
services: catering	2388
aircraft part: propeller	2389
aircraft part: tail	2389
airframe: metal	2389
aircraft part: wing	2389
part of: aircraft	2390
part of: airplane	2390
part of: aircraft carrier	2390
part of: plane	2390
components: aircraft	2390
part of: jet plane	2390
part of: motorcycle	2390
part of: spacecraft	2390
related to: pilots	2391
relation to: airplane	2391
related to: airplane	2391
related to: aircraft	2391
associated with: airplane	2391
related to: flight	2391
related to: vehicle	2391
found on: airplane	2391
related to: airport	2391
related concepts: airline	2391
used in: airplane	2391
operating method: airplane	2391
commonly found in: airplane	2391
related to: pilot	2391
safety features: derailing prevention	2392
safety features: collision avoidance	2392
safety features: collision detection	2392
uses: automotive collision avoidance	2392
used for: collision avoidance	2392
safety: crash prevention	2392
safety features: collision avoidance systems	2392
safety measures: train detection systems	2392
safety feature: crash prevention measures	2392
concerns: collision avoidance	2392
safety: collision prevention	2392
safety measures: collision avoidance	2392
safety features: crash prevention measures	2392
safety measures: aircraft performance monitoring	2392
responsibilities: collision avoidance	2392
safety feature: obstacle clearance	2392
safety: collision avoidance	2392
cost: high-end	2393
cost: high-end travel	2393
marketed by: luxury brands	2393
price range: affordable	2393
luxury level: mid-range	2393
price range: high-end	2393
price: high-end	2393
price range: very expensive	2393
price range: premium	2393
price range: expensive	2393
features: cab and trailer	2394
components: semi-trailer	2394
components: tractor unit	2394
parts: tractor unit	2394
components: tractor	2394
features: tractor attached	2394
features: tractor unit	2394
features: tractor	2394
features: tractor engine	2394
format: by position	2395
organization: alphabetical	2395
format: chronological	2395
organization: alphabetical order	2395
format: by department	2395
format: alphabetical	2395
features: divided by lines	2396
format: by role	2396
format: list	2396
structure: unordered	2396
format: organized	2396
features: no divider	2396
format: written list	2396
format: printed list	2396
attributes: itemized	2396
structure: itemized list	2396
format: digital list	2396
format: organized list	2396
characteristics: high accuracy	2397
accuracy: high accuracy	2397
accuracy: high precision	2397
characteristics: precision-controlled	2397
characteristics: high-accuracy	2397
operational characteristics: high accuracy	2397
characteristics: highly accurate	2397
